p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
7.500713910822269e-6,-0.3262821989888701,0.157,0.259,0.05426766514479912,ATP1A1B,ATP1A1B,ENSNFUG00015001901,sodium/potassium-transporting ATPase subunit alpha-1,ENSG00000163399,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1
7.777110439637389e-6,-0.3311464275757048,0.181,0.296,0.056267394030776505,UBR7,UBR7,ENSNFUG00015004019,putative E3 ubiquitin-protein ligase UBR7,ENSG00000012963,UBR7,ubiquitin protein ligase E3 component n-recognin 7
7.777110439637389e-6,-0.3311464275757048,0.181,0.296,0.056267394030776505,UBR7,UBR7,ENSNFUG00015004019,putative E3 ubiquitin-protein ligase UBR7,ENSG00000259066,,novel protein
8.055824144481148e-6,0.2791641309957555,0.189,0.094,0.058283887685321105,RBM34,RBM34,ENSNFUG00015012947,RNA binding motif protein 34,ENSG00000188739,RBM34,RNA binding motif protein 34
8.175249019433262e-6,-0.26336803400737496,0.386,0.533,0.05914792665559965,ENSNFUG00015020544,,ENSNFUG00015020544,NA,ENSG00000136541,ERMN,ermin
8.555861459109642e-6,0.5006997215899727,0.242,0.148,0.06190165765665826,NENF,NENF,ENSNFUG00015009824,neudesin neurotrophic factor,ENSG00000117691,NENF,neudesin neurotrophic factor
8.620634912198622e-6,-0.2646009264877025,0.458,0.605,0.06237029358975703,ndufa1,ndufa1,ENSNFUG00015001025,"NADH:ubiquinone oxidoreductase subunit A1",ENSG00000125356,NDUFA1,"NADH:ubiquinone oxidoreductase subunit A1"
9.897024398488328e-6,0.384841835875066,0.25,0.151,0.07160497152306305,NMD3,NMD3,ENSNFUG00015004570,NMD3 ribosome export adaptor,ENSG00000169251,NMD3,NMD3 ribosome export adaptor
1.0069141007951792e-5,0.3560163598110224,0.754,0.728,0.07285023519253121,uqcrh,uqcrh,ENSNFUG00015025127,ubiquinol-cytochrome c reductase hinge protein,ENSG00000233954,UQCRHL,ubiquinol-cytochrome c reductase hinge protein like
1.0069141007951792e-5,0.3560163598110224,0.754,0.728,0.07285023519253121,uqcrh,uqcrh,ENSNFUG00015025127,ubiquinol-cytochrome c reductase hinge protein,ENSG00000173660,UQCRH,ubiquinol-cytochrome c reductase hinge protein
1.0414219334935946e-5,0.2640957774976217,0.1,0.03,0.07534687688826157,pex7,pex7,ENSNFUG00015013683,peroxisomal biogenesis factor 7,ENSG00000112357,PEX7,peroxisomal biogenesis factor 7
1.0757019385517192e-5,-0.2668447902998283,0.179,0.291,0.07782703525421689,ZNF207B,ZNF207B,ENSNFUG00015016638,zinc finger protein 207,ENSG00000010244,ZNF207,zinc finger protein 207
1.181272984381963e-5,-0.2702451020341413,0.061,0.136,0.08546510042003502,MON1A,MON1A,ENSNFUG00015013166,"MON1 homolog A, secretory trafficking associated",ENSG00000164077,MON1A,"MON1 homolog A, secretory trafficking associated"
1.1878286141369504e-5,-0.2555305830732715,0.305,0.444,0.08593940023280836,pdia6,pdia6,ENSNFUG00015016298,protein disulfide isomerase family A member 6,ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6
1.1915869830017523e-5,0.3869013503780747,0.278,0.178,0.08621131822017677,FAM136A,FAM136A,ENSNFUG00015015281,family with sequence similarity 136 member A,ENSG00000035141,FAM136A,family with sequence similarity 136 member A
1.2751060846220427e-5,-0.2612891155464898,0.64,0.765,0.09225392522240479,SEPT5A,SEPT5A,ENSNFUG00015014443,septin 5,ENSG00000184702,SEPTIN5,septin 5
1.2751060846220427e-5,-0.2612891155464898,0.64,0.765,0.09225392522240479,SEPT5A,SEPT5A,ENSNFUG00015014443,septin 5,ENSG00000284874,,novel transcript
1.2835443796891343e-5,0.2944346305008111,0.144,0.059,0.09286443587050887,SERPINA10A,SERPINA10A,ENSNFUG00015003977,protein Z-dependent protease inhibitor-like,ENSG00000140093,SERPINA10,serpin family A member 10
1.3416528496454358e-5,0.3180460473897213,0.129,0.052,0.09706858367184729,mphosph10,mphosph10,ENSNFUG00015017484,M-phase phosphoprotein 10,ENSG00000124383,MPHOSPH10,M-phase phosphoprotein 10
1.625582422973488e-5,0.417117850110553,0.409,0.309,0.11761088830213187,NHP2,NHP2,ENSNFUG00015005456,NHP2 ribonucleoprotein,ENSG00000145912,NHP2,NHP2 ribonucleoprotein
1.702551163425735e-5,-0.25394870296422634,0.299,0.432,0.12317957667385193,PSMD7,PSMD7,ENSNFUG00015019333,"proteasome 26S subunit, non-ATPase 7",ENSG00000103035,PSMD7,"proteasome 26S subunit, non-ATPase 7"
1.7842557779892037e-5,0.3322817306712399,0.179,0.089,0.1290909055375189,SLC10A7,SLC10A7,ENSNFUG00015001534,solute carrier family 10 member 7,ENSG00000120519,SLC10A7,solute carrier family 10 member 7
1.8081411677624108e-5,-0.36833304966662916,0.155,0.257,0.1308190134876104,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000185404,SP140L,SP140 nuclear body protein like
1.8081411677624108e-5,-0.36833304966662916,0.155,0.257,0.1308190134876104,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000067066,SP100,SP100 nuclear antigen
1.8081411677624108e-5,-0.36833304966662916,0.155,0.257,0.1308190134876104,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000255009,UBTFL1,upstream binding transcription factor like 1
1.8081411677624108e-5,-0.36833304966662916,0.155,0.257,0.1308190134876104,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000176256,HMGB4,high mobility group box 4
1.8081411677624108e-5,-0.36833304966662916,0.155,0.257,0.1308190134876104,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000108312,UBTF,upstream binding transcription factor
1.937390328651668e-5,0.3754830346032546,0.239,0.146,0.14017019027794816,NPC2,NPC2,ENSNFUG00015021109,NPC intracellular cholesterol transporter 2,ENSG00000119655,NPC2,NPC intracellular cholesterol transporter 2
1.973668473596381e-5,-0.26491779414886485,0.212,0.326,0.14279491406469816,SF3B4,SF3B4,ENSNFUG00015013419,splicing factor 3b subunit 4,ENSG00000143368,SF3B4,splicing factor 3b subunit 4
2.0137723630441786e-5,0.4303593498504781,0.511,0.44,0.14569643046624633,NOP56,NOP56,ENSNFUG00015008369,NOP56 ribonucleoprotein,ENSG00000101361,NOP56,NOP56 ribonucleoprotein
2.1890605423538964e-05,-0.29266038627124935,0.234,0.36,0.1583785302393044,THYN1,THYN1,ENSNFUG00015000095,thymocyte nuclear protein 1,ENSG00000151500,THYN1,thymocyte nuclear protein 1
2.231877143771078e-5,0.30972097897415524,0.255,0.153,0.1614763113518375,POLD3,POLD3,ENSNFUG00015020243,"DNA polymerase delta 3, accessory subunit",,NA,NA
2.292807058484844e-5,0.35764899864849076,0.204,0.114,0.16588459068137845,mrps31,mrps31,ENSNFUG00015009450,mitochondrial ribosomal protein S31,ENSG00000102738,MRPS31,mitochondrial ribosomal protein S31
2.3044342305004052e-5,-0.2536287937161269,0.296,0.432,0.16672581657670432,LSM12,LSM12,ENSNFUG00015024782,LSM12 homolog,ENSG00000161654,LSM12,LSM12 homolog
2.3366072677519394e-5,-0.31940148167774485,0.329,0.472,0.1690535358218528,PPTC7,PPTC7,ENSNFUG00015023252,protein phosphatase targeting COQ7,ENSG00000196850,PPTC7,protein phosphatase targeting COQ7
2.543315101980115e-5,0.3017051460517716,0.202,0.111,0.1840088476282613,TFR1A,TFR1A,ENSNFUG00015008669,transferrin receptor protein 1-like,ENSG00000072274,TFRC,transferrin receptor
2.8691014981301932e-5,-0.31314973743319685,0.648,0.738,0.20757949338971948,YWHAE1,YWHAE1,ENSNFUG00015007462,14-3-3 protein epsilon,ENSG00000108953,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
2.8939808248388856e-5,-0.2663479815350289,0.636,0.768,0.20937951267709337,DBI,DBI,ENSNFUG00015014727,"diazepam binding inhibitor, acyl-CoA binding protein",ENSG00000155368,DBI,"diazepam binding inhibitor, acyl-CoA binding protein"
3.584821556035989e-5,0.3059161466317153,0.173,0.089,0.25936183957920383,GNL3L,GNL3L,ENSNFUG00015014553,G protein nucleolar 3 like,ENSG00000130119,GNL3L,G protein nucleolar 3 like
3.644661675438096e-5,-0.25251415019370826,0.794,0.849,0.26369127221794625,GLT25D1.1,NA,NA,NA,NA,NA,NA
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000167165,UGT1A6,UDP glucuronosyltransferase family 1 member A6
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000135226,UGT2B28,UDP glucuronosyltransferase family 2 member B28
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000213759,UGT2B11,UDP glucuronosyltransferase family 2 member B11
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000109181,UGT2B10,UDP glucuronosyltransferase family 2 member B10
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000271271,UGT2A2,UDP glucuronosyltransferase family 2 member A2
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000173610,UGT2A1,UDP glucuronosyltransferase family 2 member A1 complex locus
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000242366,UGT1A8,UDP glucuronosyltransferase family 1 member A8
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000244122,UGT1A7,UDP glucuronosyltransferase family 1 member A7
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000241119,UGT1A9,UDP glucuronosyltransferase family 1 member A9
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000242515,UGT1A10,UDP glucuronosyltransferase family 1 member A10
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000145626,UGT3A1,UDP glycosyltransferase family 3 member A1
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000244474,UGT1A4,UDP glucuronosyltransferase family 1 member A4
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000288702,UGT1A3,UDP glucuronosyltransferase family 1 member A3
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000288705,UGT1A5,UDP glucuronosyltransferase family 1 member A5
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000135220,UGT2A3,UDP glucuronosyltransferase family 2 member A3
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000156096,UGT2B4,UDP glucuronosyltransferase family 2 member B4
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000171234,UGT2B7,UDP glucuronosyltransferase family 2 member B7
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000196620,UGT2B15,UDP glucuronosyltransferase family 2 member B15
4.255889550784013e-5,-0.32632336296091125,0.473,0.602,0.3079136089992234,ENSNFUG00015017414,,ENSNFUG00015017414,UDP-glucuronosyltransferase 2A2-like,ENSG00000197888,UGT2B17,UDP glucuronosyltransferase family 2 member B17
5.023251541188043e-5,-0.25875127770374795,0.251,0.375,0.3634322490049549,ccdc88b,ccdc88b,ENSNFUG00015005035,coiled-coil domain containing 88B,ENSG00000168071,CCDC88B,coiled-coil domain containing 88B
5.083321002150287e-5,-0.2716637305139915,0.212,0.323,0.36777827450557327,myo1f,myo1f,ENSNFUG00015016402,myosin IF,ENSG00000142347,MYO1F,myosin IF
7.079237247720074e-5,-0.2778463690434556,0.3,0.427,0.5121828148725474,UQCRC2B,UQCRC2B,ENSNFUG00015014846,"cytochrome b-c1 complex subunit 2, mitochondrial-like",ENSG00000140740,UQCRC2,ubiquinol-cytochrome c reductase core protein 2
8.843304343790488e-5,-0.2868411239319375,0.726,0.825,0.6398130692732418,ddx5,ddx5,ENSNFUG00015016414,DEAD (Asp-Glu-Ala-Asp) box helicase 5,ENSG00000108654,DDX5,DEAD-box helicase 5
9.185020594351545e-5,0.2918545986152923,0.12,0.052,0.6645362400013343,C1H16ORF88,C1H16ORF88,ENSNFUG00015012910,lysine rich nucleolar protein 1,ENSG00000103550,KNOP1,lysine rich nucleolar protein 1
1.0131584598627886e-4,0.40152940336007814,0.102,0.04,0.7330201457107276,FOS,FOS,ENSNFUG00015000980,proto-oncogene c-Fos-like,ENSG00000170345,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit"
1.1119330052047988e-4,0.25203929480795106,0.12,0.052,0.804483529265672,adam28,adam28,ENSNFUG00015013422,ADAM metallopeptidase domain 28,ENSG00000042980,ADAM28,ADAM metallopeptidase domain 28
1.3101754378583297e-4,0.3169601307341252,0.309,0.212,0.9479119292905015,ENSNFUG00015012864,,ENSNFUG00015012864,DnaJ heat shock protein family (Hsp40) member C9,,NA,NA
1.6567042721149034e-4,0.3584811764550002,0.208,0.128,1,mak16,mak16,ENSNFUG00015005506,MAK16 homolog (S. cerevisiae),ENSG00000198042,MAK16,MAK16 homolog
1.716439878060044e-4,0.28936302755686105,0.179,0.099,1,mrps18b,mrps18b,ENSNFUG00015015222,mitochondrial ribosomal protein S18B,ENSG00000204568,MRPS18B,mitochondrial ribosomal protein S18B
1.9901563809532333e-4,0.2766316761997616,0.312,0.217,1,PA2G4B,PA2G4B,ENSNFUG00015015456,proliferation-associated protein 2G4-like,,NA,NA
2.3819924258074434e-4,0.3171201231282791,0.426,0.333,1,HAT1,HAT1,ENSNFUG00015023596,histone acetyltransferase 1,ENSG00000128708,HAT1,histone acetyltransferase 1
2.450511355181336e-4,-0.2671210965540741,0.142,0.227,1,ENSNFUG00015015997,,ENSNFUG00015015997,ice-structuring glycoprotein-like,ENSG00000160194,NDUFV3,"NADH:ubiquinone oxidoreductase subunit V3"
2.967876667700402e-4,0.25485003219135166,0.114,0.052,1,noc4l,noc4l,ENSNFUG00015011445,nucleolar complex associated 4 homolog,ENSG00000184967,NOC4L,nucleolar complex associated 4 homolog
3.384837008431655e-4,0.32533309328915094,0.23,0.151,1,EXOSC4,EXOSC4,ENSNFUG00015022960,exosome component 4,ENSG00000178896,EXOSC4,exosome component 4
4.0734017308936924e-4,0.30571453684483174,0.503,0.427,1,Nfu-g-1-011800,NA,NA,NA,NA,NA,NA
4.2985479495386095e-4,0.25695728561293035,0.102,0.044,1,galns,galns,ENSNFUG00015011547,galactosamine (N-acetyl)-6-sulfatase,ENSG00000141012,GALNS,galactosamine (N-acetyl)-6-sulfatase
4.6250067958300843e-4,0.2528833718410909,0.135,0.069,1,ARHGEF12,ARHGEF12,ENSNFUG00015020542,Rho guanine nucleotide exchange factor 12,ENSG00000196914,ARHGEF12,Rho guanine nucleotide exchange factor 12
4.954327946072701e-4,-0.2854103421863354,0.101,0.17,1,PTPLAD1,PTPLAD1,ENSNFUG00015004247,very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase-like,ENSG00000074696,HACD3,3-hydroxyacyl-CoA dehydratase 3
5.174100505920108e-4,0.31182882584424043,0.27,0.193,1,smfn,smfn,ENSNFUG00015012356,small fragment nuclease,ENSG00000076043,REXO2,RNA exonuclease 2
6.824900565356079e-4,0.3009211536362064,0.437,0.358,1,ALDH2,ALDH2,ENSNFUG00015003353,aldehyde dehydrogenase 2 family member,ENSG00000257767,,novel protein
6.824900565356079e-4,0.3009211536362064,0.437,0.358,1,ALDH2,ALDH2,ENSNFUG00015003353,aldehyde dehydrogenase 2 family member,ENSG00000111275,ALDH2,aldehyde dehydrogenase 2 family member
7.344655699479235e-4,0.3968124964804129,0.241,0.168,1,ATP2B1A,ATP2B1A,ENSNFUG00015001116,plasma membrane calcium-transporting ATPase 1-like,,NA,NA
7.685280133955272e-4,-0.25611645927000715,0.07,0.131,1,EGLN2,EGLN2,ENSNFUG00015010796,egl nine homolog 2-like,ENSG00000269858,EGLN2,egl-9 family hypoxia inducible factor 2
0.0011621638101378484,-0.3340568199461982,0.4,0.494,1,RFC3,RFC3,ENSNFUG00015011605,replication factor C subunit 3,ENSG00000133119,RFC3,replication factor C subunit 3
0.0013053752999288583,0.33196875802539894,0.398,0.343,1,csde1,NA,NA,NA,NA,NA,NA
0.002090677123543086,0.28606799201038663,0.204,0.138,1,UTP23,UTP23,ENSNFUG00015019130,UTP23 small subunit processome component,ENSG00000147679,UTP23,UTP23 small subunit processome component
0.0021064030448487833,-0.35569995590753267,0.427,0.486,1,CHAF1A,CHAF1A,ENSNFUG00015009179,chromatin assembly factor 1 subunit A,ENSG00000167670,CHAF1A,chromatin assembly factor 1 subunit A
0.0024897987040148084,0.36030789167103294,0.413,0.365,1,DNAJA2,DNAJA2,ENSNFUG00015013361,DnaJ heat shock protein family (Hsp40) member A2,ENSG00000069345,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2
0.002976418340981084,0.31452762609204354,0.168,0.111,1,CCDC50,CCDC50,ENSNFUG00015022687,trichohyalin-like,,NA,NA
0.0030609507854735337,0.2678842144515302,0.189,0.123,1,ugt5c1,NA,NA,NA,NA,NA,NA
0.003218395099292482,0.2718323030357531,0.176,0.119,1,ABCE1,ABCE1,ENSNFUG00015001464,ATP binding cassette subfamily E member 1,ENSG00000164163,ABCE1,ATP binding cassette subfamily E member 1
0.0055581478547782085,0.350729097225811,0.458,0.42,1,OLA.1660,OLA.1660,ENSNFUG00015008198,uncharacterized LOC107390332,,NA,NA
0.006356478229955118,0.28313619196693707,0.463,0.415,1,ENSNFUG00015000471,,ENSNFUG00015000471,NA,,NA,NA
0.009473560605265679,0.32220392417263133,0.392,0.351,1,WAS,WAS,ENSNFUG00015020695,WASP actin nucleation promoting factor,,NA,NA
0.01083954707555478,0.2533334131158114,0.234,0.183,1,srpk1b,srpk1b,ENSNFUG00015010673,SRSF protein kinase 1-like,ENSG00000096063,SRPK1,SRSF protein kinase 1
0.011018740682459843,0.270202526073381,0.118,0.074,1,znf710a,znf710a,ENSNFUG00015009332,zinc finger protein 710,ENSG00000140548,ZNF710,zinc finger protein 710
0.011227925062204836,0.27727018508512125,0.195,0.146,1,mrps28,mrps28,ENSNFUG00015002460,mitochondrial ribosomal protein S28,ENSG00000147586,MRPS28,mitochondrial ribosomal protein S28
0.014557814499332095,0.30349016112211785,0.216,0.17,1,tmem218,tmem218,ENSNFUG00015007742,transmembrane protein 218,ENSG00000150433,TMEM218,transmembrane protein 218
0.027248291726422916,0.2951365829034512,0.197,0.156,1,zgc:103759,zgc:103759,ENSNFUG00015010712,zgc:103759,ENSG00000168101,NUDT16L1,nudix hydrolase 16 like 1
0.027248291726422916,0.2951365829034512,0.197,0.156,1,zgc:103759,zgc:103759,ENSNFUG00015010712,zgc:103759,ENSG00000198585,NUDT16,nudix hydrolase 16
0.05102991402039377,0.2615127844225707,0.141,0.106,1,SPI1,SPI1,ENSNFUG00015023954,transcription factor PU.1-like,ENSG00000066336,SPI1,Spi-1 proto-oncogene
0.0553163356915957,-0.3023787420904305,0.537,0.548,1,RBB4,RBB4,ENSNFUG00015022939,histone-binding protein RBBP4,ENSG00000162521,RBBP4,"RB binding protein 4, chromatin remodeling factor"
0.05644366184777773,0.28471135867091224,0.31,0.289,1,MRPL51,MRPL51,ENSNFUG00015002713,mitochondrial ribosomal protein L51,ENSG00000111639,MRPL51,mitochondrial ribosomal protein L51
0.06229256716087899,0.25751882294860295,0.136,0.101,1,Nfu-g-1-005742,NA,NA,NA,NA,NA,NA
0.06297872712630327,0.27421913831125155,0.455,0.435,1,cpne1,cpne1,ENSNFUG00015012394,copine-1-like,ENSG00000214078,CPNE1,copine 1
0.06693311933964738,0.2667622924169407,0.146,0.116,1,KRI1,KRI1,ENSNFUG00015017426,KRI1 homolog,ENSG00000129347,KRI1,KRI1 homolog
0.08030428850490304,0.27684095191098385,0.116,0.086,1,CEBPB,CEBPB,ENSNFUG00015015773,CCAAT/enhancer-binding protein beta-like,ENSG00000172216,CEBPB,CCAAT enhancer binding protein beta
0.1579387826695015,0.28571436601666944,0.715,0.765,1,Nfu-g-1-007730,NA,NA,NA,NA,NA,NA
0.26963185217821295,0.3154245775176574,0.233,0.222,1,ltb4r,ltb4r,ENSNFUG00015018877,leukotriene B4 receptor 1-like,ENSG00000213903,LTB4R,leukotriene B4 receptor
